"Action Context","Action Type","Action URL","App Name","App Version","Apple Id Number","Click Target","Client ID","Coming Soon","Consented TV Providers","Content Provider Brand ID","Content Type","Destination URL","Dialog Message Text","Dialog Response","Dialog Response Options","Dialog Subject ID","Dialog Type","Event Time","Event Type","External Reference URL","Feature Title","Hardware Brand","Hardware Family","Hardware Model","IP City","IP Country","IP Latitude","IP Longitude","IP Network","IP Network Type","IP Region","Impressed Content Names","Masked IP Address","Media Id","Media Play Position (MS)","Network Connection Type","Non Consented TV Providers","OS Languages","OS Version","Offer Type","On Web App","Operating System","Opted-in for Personalization","Page History","Page ID","Page Type","Page URL","Referral App Name","Screen Height (Pixels)","Screen Pixel Ratio","Screen Width (Pixels)","Search Term","Sensitive Content Type","Start Type","Store Front Name","Subscribed TV Providers","TV Provider Apps","Tab","Timezone Offset (Minutes)","Type","Upsell State","Upsell Trigger","Upsell Type","Visit ID","Window Inner Height (Pixels)","Window Inner Width (Pixels)","Window Outer Height (Pixels)","Window Outer Width (Pixels)"
"","","","Apple TV App","1.0","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-03-22T02:29:20.628Z","exit","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","connectedApps","connectedApps","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","taskSwitch","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1.0","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-03-22T02:29:12.865Z","page","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|accountSettings_accountSettings|connectedApps_connectedApps","connectedApps","connectedApps","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","connectedApps","","Apple TV App","1.0","405952270","connectedApps","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","BBC iPlayer|All 4","","","","","","","","","2020-03-22T02:29:12.831Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,siriSearch,umc_id,1,0,null,WrappedArray(),Shelf,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,urn:umc:umc.cmc.47q9yx9qax1alxe866sd0ymgq,umc_id,2,0,1,WrappedArray(1564434718455),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,urn:umc:umc.cmc.4b9037408wd865h0yueo0sngt,umc_id,3,1,1,WrappedArray(1564434718455),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,urn:umc:umc.cmc.2wl7pg8yowf7yh5rdr864wgys,umc_id,4,2,1,WrappedArray(1564434718455),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,urn:umc:umc.cmc.357us8rc3amppex879o1jdjap,umc_id,5,3,1,WrappedArray(1564434718455),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","","en-GB","13.3.1","","false","iOS","Grace","","connectedApps","connectedApps","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.TVMusic|com.apple.TVWatchList|com.channel5.demand5|com.itv.itvplayer|com.nbcuni.hayu|uk.co.channel4.ios.4od","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","connectedApps","","Apple TV App","1.0","405952270","connectedApps","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Viki|Garage|ABC|NBC|MUBI|Classix|Prime Video|Red Bull TV|FOX Latinoamérica|Globoplay|Globosat Play|HBO GO|Music","","","","","","","","","2020-03-22T02:29:12.831Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,edt.col.5c8f9c0e-8098-4c74-b657-3a33c3e5aee8,umc_id,1,13,null,WrappedArray(),Shelf,Coleções especiais,null,edt.shelf.5dbb4791-f74c-4382-bca0-8bda9a868678,null,Brick2,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,EditorialItem,null,null,edt.item.5d1a02f2-2275-4a8d-9f98-6e24e9ab1ddb,umc_id,2,8,1,WrappedArray(1577572449045),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,EditorialItem,null,null,edt.item.5c8301b2-5950-4d45-8b03-c451c7794be4,umc_id,3,9,1,WrappedArray(1577572449045),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,EditorialItem,null,null,edt.item.5c7f0375-74dc-4dd9-bde3-75c9e5816551,umc_id,4,10,1,WrappedArray(1577572449045),brick2,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5dab8b8d-31ba-4ff4-b5a1-9dcdc0db27be,umc_id,5,14,null,WrappedArray(),Shelf,Apple TV+,null,edt.shelf.5d3f35f2-80cc-49ae-9249-af4fc1762839,null,Lockup,null,tahoma_watchnow,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.1ybrwww83rknjtwiuuemjfbvq,umc_id,6,8,5,WrappedArray(1577572449045),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.kfh7cellb1a3dmiehxhvq8gl,umc_id,7,9,5,WrappedArray(1577572449045),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.3z6okqcnxoo6ohte3k2z5vvrp,umc_id,8,10,5,WrappedArray(1577572449045),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Show,null,null,umc.cmc.12l86ri6vfjlimw2m8b8dzszs,umc_id,9,11,5,WrappedArray(1577572449045),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","","pt-BR","13.3.1","","false","iOS","Grace","","","connectedApps","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","br.com.globosat.muu|com.apple.TVWatchList|com.bloomberg.Bloomberg|com.cnn.iphone|com.dla.ClaroVideo|com.foxnews.foxnews|com.hulu.plus|com.moviecity.app.Moviecity|com.mubi.mubiapp|com.nbcuni.syfy.syfychannel|com.smithsonianchannel.SmithsonianChannel|com.viki.viki-ios|com.zumobi.msnbc","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1.0","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-03-22T02:29:08.952Z","page","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|accountSettings_accountSettings","connectedApps","connectedApps","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","connectedApps","","Apple TV App","1.0","405952270","connectedApps","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Disney+|Prime Video|Tubi TV","","","","","","","","","2020-03-22T02:29:08.915Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,edt.col.5c8ef082-61cb-46aa-92cf-65b2e0c0585e,umc_id,1,2,null,WrappedArray(),Grid,More Standout Horror,null,edt.shelf.5c8ef0a7-9400-42d3-9f83-0a9864ec914b,uts.category.unknown.edt.col.5c8ef082-61cb-46aa-92cf-65b2e0c0585e,InfiniteGrid,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.686hz7jgfnp1dh1l9u294u2wl,umc_id,2,10,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.696nxlzfifs6t1h6hi8d9nlux,umc_id,3,12,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.4cny06c1e312h2mfd2utrtve2,umc_id,4,14,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.1jd05gxbpjl54q63b5ud5cvj,umc_id,5,16,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.23zf8s6gtsvvnk1js3payrp94,umc_id,6,18,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.2zrq753s5mz97rym6p7i3zhdm,umc_id,7,20,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.34gu5bbztv742211pmsvdhqxq,umc_id,8,22,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.5q0ac7qkd97k4jhx4qiimjz58,umc_id,9,11,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.6rq11h45btvrtuhgmp54a95rb,umc_id,10,13,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.6sjabj6xhuvkreckrjmwyvers,umc_id,11,15,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.vo1hrvp25kr64fq8irp5jx75,umc_id,12,17,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.3baqa4v7kn2pg6ttw7hkxkpx,umc_id,13,19,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.461ipt9qos6erlur1k8gfjvrk,umc_id,14,21,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.3btmmnmdi8cci3gb2qupxli8o,umc_id,15,23,1,WrappedArray(1588282044418),infiniteGrid,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","","en-US","13.3.1","","false","iOS","Grace","","","accountSettings","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.disney.disneyplus","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","connectedApps","","Apple TV App","1.0","405952270","connectedApps","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","","","","","","","","","","2020-03-22T02:29:08.915Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,MovieRelatedShelf,umc_id,1,3,null,WrappedArray(),Shelf,Related,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,umc.cmc.686hz7jgfnp1dh1l9u294u2wl,umc_id,2,0,1,WrappedArray(1570161976465),relatedLockup,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","","ar-SA|en-SA","13.3.1","","false","iOS","Grace","","accountSettings","accountSettings","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.Music|com.apple.tv","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1.0","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-03-22T02:29:05.952Z","page","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199|WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","accountSettings","accountSettings","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1","405952270","accountSettings","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Syfy|Pluto TV|Prime Video|Tubi TV","","","","","","","","","2020-03-22T02:29:05.940Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","WiFi","","en-US","13.3.1","","false","iOS","Grace","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.adrise.tubitv|com.apple.Music|com.apple.tv|com.nbcuni.syfy.syfychannel","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1","405952270","accountSettings","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","","","","","","","","","","2020-03-22T02:29:05.940Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,MovieRelatedShelf,umc_id,1,3,null,WrappedArray(),Shelf,Related,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,umc.cmc.4wds92j2ht4u0ksaxzbpbdkf3,umc_id,2,0,1,WrappedArray(1572594587071),relatedLockup,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","","ar-SA|en-SA","13.3.1","","false","iOS","Grace","","","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.Music|com.apple.tv","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-03-22T02:29:03.033Z","page","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","WatchNow_edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","","","Apple TV App","1","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","","","","","","","","","2020-03-22T02:28:47.586Z","impressions","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,upNextShelf,umc_id,1,2,null,WrappedArray(),Shelf,Up Next,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,VMSHO0560101,umc.cmc.1rat4b7sugk86431sdqrsb64q,umc_id,2,0,1,WrappedArray(1584844121838),lockup,null,null,null,null,null,null,null,null,null,umc.cmr.atvp.ep.2rcy9qgbbvhojr0zcc5ybtjpn,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c6fac13-1d1e-467a-aa26-ebf632a4b64c,umc_id,3,3,null,WrappedArray(),Shelf,What to Watch,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.5um5qljv52fiyq5smadc3c5qs,umc_id,4,1,3,WrappedArray(1584844121838),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,Movie,null,null,umc.cmc.2f8qhsa039voq5x0iwn1eixj1,umc_id,5,0,3,WrappedArray(1584844121838),swoosh,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,tabItemsCollectionId,umc_id,6,1,null,WrappedArray(),Shelf,,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,tvShowTabItem,umc_id,7,1,6,WrappedArray(1584844121838),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,movieTabItem,umc_id,8,0,6,WrappedArray(1584844121838),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]|[navigate,null,null,null,TabItem,null,null,sportsTabItem,umc_id,9,2,6,WrappedArray(1584844121838),tabItems,null,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","play","","Apple TV App","1.0","405952270","","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","Apple TV+","Episode","","","","","","","2020-03-22T02:28:47.108Z","media","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","","2601:2c6:4600:0:0:0:0:0","umc.cmc.1rat4b7sugk86431sdqrsb64q","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","play","","Apple TV App","1","405952270","umc.cmc.1rat4b7sugk86431sdqrsb64q","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","","Apple TV+","Episode","","","","","","","2020-03-22T02:28:47.034Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,edt.cvs.5c3e51c5-7b9f-4991-bfd9-8d5b9418e757,umc_id,1,0,0,WrappedArray(1583042230122),null,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,edt.col.5c3f9d6d-7437-44e5-acf8-7cb6af4d4227,umc_id,2,1,1,WrappedArray(1583042230123),swoosh,Qué ver,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.4soit1w52pfltoja6ngw4i0am,umc_id,3,0,1,WrappedArray(1583042230123),lockup,Servant,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,tvs.sbd.4000,null,Episode,null,null,umc.cmc.358m7o7uzw238m5kavyktfexu,umc_id,4,1,1,WrappedArray(1583042230123),lockup,See,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","","","13.3.1","","false","iOS","Grace","","edt.cvs.5c3786c3-3593-465b-83ba-ae6a4d33b199","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
"","play","","Apple TV App","1","405952270","umc.cmc.1rat4b7sugk86431sdqrsb64q","Mur8gxyhM4rM_cpnmDcak_JRLj1LiKHYA9tZBQctzZ8","","Hulu|Showtime Anytime|FXNOW|TNT|TBS|ESPN|HBO GO","Apple TV+","Episode","","","","","","","2020-03-22T02:28:47.034Z","click","","","Apple","iPhone","iPhone XS","HOUSTON","US","29.7634","-95.3634","comcast","cable","TX","[null,null,null,null,null,null,null,episodeShelf,umc_id,1,1,null,WrappedArray(),episodeShelf,null,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,Episode,null,null,umc.cmc.1lq91xrf07nyf61iezzgchyct,umc_id,2,4,1,WrappedArray(1582215808161),lockup,null,null,null,null,null,null,null,null,null,null,null,null,null]|[null,null,null,null,null,null,null,trailers,umc_id,3,2,null,WrappedArray(),Shelf,Trailers,null,null,null,null,null,null,null,null,null,null,null,null]|[play,null,null,null,null,null,1492536341;63844559;Preview,umc.cmr.atvp.vc.4b9f962w3tpq12j73nlesbbyi,umc_id,4,0,3,WrappedArray(1582215808161),trailer,,null,null,null,null,null,null,null,null,null,null,null,null]","2601:2c6:4600:0:0:0:0:0","","","WiFi","Prime Video|Music","en-US|el-US|ru-RU","13.3.1","","false","iOS","Grace","","","WatchNow","","","812","3.0","375","","","","United States","com.amazon.aiv.AIVApp|com.apple.Music|com.espn.ScoreCenter|com.hulu.plus|com.netflix.Netflix|com.turner.TNT","com.apple.tv|com.espn.fantasyFootball|com.netflix.Netflix|com.turner.TBS","watchnow","300","","","","","2083e17a-cc85-4b09-b7e3-18206c4b6fcf_3_1584844122234","","","812","375"
